period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh)
2025,CHE-115.152.091,"Feuerschaugemeinde Appenzell, Energie- und Wasserversorgung",standard,C3,SPN400a,10.377333333333333,0,10.377333333333333,0,2880,7.589333333333333,Expert,14.194166666666666,0,14.194166666666666,0,0,14.194166666666666,0,2.3,26.8715
2025,CHE-115.152.091,"Feuerschaugemeinde Appenzell, Energie- und Wasserversorgung",standard,C1,SDN400,11.35859375,0,11.35859375,0,0,8.92859375,Basis naturemade,15.471875,0,15.471875,0,0,15.471875,0,2.3,29.13046875
2025,CHE-115.152.091,"Feuerschaugemeinde Appenzell, Energie- und Wasserversorgung",standard,C2,SDN400,10.10205,0,10.10205,0,0,8.88205,Basis naturemade,15.443666666666667,0,15.443666666666667,0,0,15.443666666666667,0,2.3,27.845716666666668
2025,CHE-115.152.091,"Feuerschaugemeinde Appenzell, Energie- und Wasserversorgung",standard,C4,SPN400b,9.3984,0,9.3984,0,14400,5.712,Expert,13.972,0,13.972,0,0,13.972,0,2.3,25.6704
2025,CHE-115.152.091,"Feuerschaugemeinde Appenzell, Energie- und Wasserversorgung",standard,H6,SDN400,8.047014285714285,0,8.047014285714285,0,0,6.739014285714286,Basis naturemade,14.144857142857143,0,14.144857142857143,0,0,14.144857142857143,0,2.3,24.49187142857143
2025,CHE-115.866.658,Elektra Oberegg,standard,H6,ELO 01 Basistarif <50 MWh,8.970142857142857,0,8.970142857142857,0,0,7.662142857142857,ELO 01 Basistarif <50 MWh,16.267985714285714,0,16.267985714285714,0,0,16.267985714285714,0,2.3,27.538128571428572
2025,CHE-115.866.658,Elektra Oberegg,standard,C3,ELO 03 Gewerbe 400 V,12.865333333333334,0,12.865333333333334,0,3000,10.085333333333333,ELO 03 Gewerbe 400 V,17.44,0,17.44,0,0,17.44,0,2.3,32.605333333333334
2025,CHE-115.866.658,Elektra Oberegg,standard,C1,ELO 01 Basistarif <50 MWh,13.4096875,0,13.4096875,0,0,10.9796875,ELO 01 Basistarif <50 MWh,18.72296875,0,18.72296875,0,0,18.72296875,0,2.3,34.43265625
2025,CHE-115.866.658,Elektra Oberegg,standard,H8,ELO 01 Basistarif <50 MWh,11.840198412698413,0,11.840198412698413,0,0,9.300198412698412,ELO 01 Basistarif <50 MWh,17.480146825396826,0,17.480146825396826,0,0,17.480146825396826,0,2.3,31.620345238095236
2025,CHE-115.866.658,Elektra Oberegg,standard,C2,ELO 01 Basistarif <50 MWh,12.129166666666666,0,12.129166666666666,0,0,10.909166666666666,ELO 01 Basistarif <50 MWh,18.670783333333333,0,18.670783333333333,0,0,18.670783333333333,0,2.3,33.09995
2025,CHE-115.866.658,Elektra Oberegg,standard,C6,ELO Industrie 20kV,4.121937777777778,0,4.121937777777778,0,4806.9,3.0214777777777777,kein,0,0,0,0,0,0,0,2.3,6.421937777777778
2025,CHE-115.866.658,Elektra Oberegg,standard,H4,ELO 01 Basistarif <50 MWh,13.013333333333334,0,13.013333333333334,0,0,9.3,ELO 01 Basistarif <50 MWh,17.48,0,17.48,0,0,17.48,0,2.3,32.79333333333334
2025,CHE-115.866.658,Elektra Oberegg,standard,H2,ELO 01 Basistarif <50 MWh,15.274285714285714,0,15.274285714285714,0,0,9.214285714285714,ELO 01 Basistarif <50 MWh,17.41657142857143,0,17.41657142857143,0,0,17.41657142857143,0,2.3,34.990857142857145
2025,CHE-115.866.658,Elektra Oberegg,standard,C4,ELO 03 Gewerbe 400 V,12.152,0,12.152,0,9000,9.572,ELO 03 Gewerbe 400 V,17.09,0,17.09,0,0,17.09,0,2.3,31.542
2025,CHE-115.866.658,Elektra Oberegg,standard,H1,ELO 01 Basistarif <50 MWh,18.28684523809524,0,18.28684523809524,0,0,9.256845238095238,ELO 01 Basistarif <50 MWh,17.448065476190475,0,17.448065476190475,0,0,17.448065476190475,0,2.3,38.034910714285715
2025,CHE-115.866.658,Elektra Oberegg,standard,H3,ELO 01 Basistarif <50 MWh,12.076825396825397,0,12.076825396825397,0,0,8.363492063492064,ELO 01 Basistarif <50 MWh,16.786984126984127,0,16.786984126984127,0,0,16.786984126984127,0,2.3,31.163809523809523
2025,CHE-115.866.658,Elektra Oberegg,standard,H5,ELO 01 Basistarif <50 MWh,11.047142857142857,0,11.047142857142857,0,0,8.507142857142858,ELO 01 Basistarif <50 MWh,16.893285714285714,0,16.893285714285714,0,0,16.893285714285714,0,2.3,30.24042857142857
2025,CHE-115.866.658,Elektra Oberegg,standard,H7,ELO 01 Basistarif <50 MWh,10.602252747252747,0,10.602252747252747,0,0,8.806868131868132,ELO 01 Basistarif <50 MWh,17.115082417582418,0,17.115082417582418,0,0,17.115082417582418,0,2.3,30.017335164835163
2025,CHE-115.866.658,Elektra Oberegg,standard,C5,ELO Industrie 20 kV,6.305,0,6.305,0,12420,3.041,kein,0,0,0,0,0,0,0,2.3,8.605
2025,CHE-115.866.658,Elektra Oberegg,standard,C7,ELO Industrie 20kV,5.514908355555556,0,5.514908355555556,0,134964,2.9353883555555558,kein,0,0,0,0,0,0,0,2.3,7.814908355555556
2025,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",standard,H4,(Basistarif) ELH02 Haushalt,14.88,0,14.88,0,0,9.3,(Basistarif) ELH02 Haushalt E,14.7,0,14.7,0,0,14.7,0.9,2.3,32.78
2025,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",standard,C2,(Basistarif) ELH02 Haushalt,10.8,0,10.8,0,0,9.3,(Basistarif) ELH02 Haushalt E,14.7,0,14.7,0,0,14.7,0.9,2.3,28.7
2025,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",standard,H6,(Basistarif) ELH02 Haushalt,10.944,0,10.944,0,0,9.3,(Basistarif) ELH02 Haushalt E,14.7,0,14.7,0,0,14.7,0.9,2.3,28.844
2025,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",standard,H2,(Basistarif) ELH02 Haushalt,18.72,0,18.72,0,0,9.3,(Basistarif) ELH02 Haushalt E,14.7,0,14.7,0,0,14.7,0.9,2.3,36.62
2025,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",standard,H8,(Basistarif) ELH02 Haushalt,12.96,0,12.96,0,0,9.3,(Basistarif) ELH02 Haushalt E,14.7,0,14.7,0,0,14.7,0.9,2.3,30.86
2025,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",standard,H7,(Basistarif) ELH02 Haushalt,11.741538461538461,0,11.741538461538461,0,0,9.3,(Basistarif) ELH02 Haushalt E,14.7,0,14.7,0,0,14.7,0.9,2.3,29.641538461538463
2025,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",standard,H5,(Basistarif) ELH02 Haushalt,12.96,0,12.96,0,0,9.3,(Basistarif) ELH02 Haushalt E,14.7,0,14.7,0,0,14.7,0.9,2.3,30.86
2025,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",standard,H3,(Basistarif) ELH02 Haushalt,14.88,0,14.88,0,0,9.3,(Basistarif) ELH02 Haushalt E,14.7,0,14.7,0,0,14.7,0.9,2.3,32.78
2025,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",standard,H1,(Basistarif) ELH02 Haushalt,23.58,0,23.58,0,0,9.3,(Basistarif) ELH02 Haushalt E,14.7,0,14.7,0,0,14.7,0.9,2.3,41.48
2025,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",standard,C3,ELH04 Gewerbe 400 V,9.48,0,9.48,0,3600,6.3,ELH04 Gewerbe 400 V,13.4,0,13.4,0,0,13.4,0.9,2.3,26.08
2025,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",standard,C1,(Basistarif) ELH02 Haushalt,12.78,0,12.78,0,0,9.3,(Basistarif) ELH02 Haushalt E,14.7,0,14.7,0,0,14.7,0.9,2.3,30.68
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H8,Netztarif NN K DT,11.338142857142858,0,11.338142857142858,0,0,9.852142857142857,St. Galler Strom Basis EN DT < 50 MWh,12.987785714285714,0,12.987785714285714,0,0,12.987785714285714,1.76,2.3,28.385928571428572
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C5,Netztarif NN M <  3700 h,7.013533333333333,0,7.013533333333333,0,9990,4.618933333333334,St. Galler Strom Basis EN > 50 MWh < 1000 MWh,11.386533333333333,0,11.386533333333333,0,0,11.386533333333333,1.76,2.3,22.460066666666666
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C7,Netztarif NN M > 3700 h,5.9874707,0,5.9874707,0,208314,2.9688440333333332,St. Galler Strom Basis EN > 1000 MWh,10.45175778,0,10.45175778,0,0,10.45175778,0.2,2.3,18.93922848
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H5,Netztarif NN K DT,10.765714285714285,0,10.765714285714285,0,0,9.279714285714286,St. Galler Strom Basis EN DT < 50 MWh,12.243628571428571,0,12.243628571428571,0,0,12.243628571428571,1.76,2.3,27.069342857142857
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H4,Netztarif NN K DT,12.175238095238095,0,12.175238095238095,0,0,9.851904761904763,St. Galler Strom Basis EN DT < 50 MWh,12.98747619047619,0,12.98747619047619,0,0,12.98747619047619,1.76,2.3,29.222714285714286
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H6,Netztarif NN K DT,9.270714285714286,0,9.270714285714286,0,0,8.663914285714286,St. Galler Strom Basis EN DT < 50 MWh,11.443088571428571,0,11.443088571428571,0,0,11.443088571428571,0.7,2.3,23.713802857142856
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C7,Netztarif NN M > 3700 h,5.9874707,0,5.9874707,0,208314,2.9688440333333332,St. Galler Strom Basis EN > 1000 MWh,10.45175778,0,10.45175778,0,0,10.45175778,1.76,2.3,20.49922848
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H7,Netztarif NN K DT,10.425054945054946,0,10.425054945054946,0,0,9.47043956043956,St. Galler Strom Basis EN DT < 50 MWh,12.49157142857143,0,12.49157142857143,0,0,12.49157142857143,1.76,2.3,26.976626373626374
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H1,Netztarif NN K DT,15.992946428571429,0,15.992946428571429,0,0,9.87544642857143,St. Galler Strom Basis EN DT < 50 MWh,13.018080357142857,0,13.018080357142857,0,0,13.018080357142857,1.76,2.3,33.07102678571429
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C2,Netztarif NN K DT,11.191,0,11.191,0,0,10.647,St. Galler Strom Basis EN DT < 50 MWh,14.0211,0,14.0211,0,0,14.0211,0.7,2.3,28.2121
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H8,Netztarif NN K DT,11.338142857142858,0,11.338142857142858,0,0,9.852142857142857,St. Galler Strom Basis EN DT < 50 MWh,12.987785714285714,0,12.987785714285714,0,0,12.987785714285714,0.7,2.3,27.325928571428573
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H3,Netztarif NN K DT,11.513809523809524,0,11.513809523809524,0,0,9.19047619047619,St. Galler Strom Basis EN DT < 50 MWh,12.127619047619048,0,12.127619047619048,0,0,12.127619047619048,1.76,2.3,27.701428571428572
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H6,Netztarif NN K DT,9.270714285714286,0,9.270714285714286,0,0,8.663914285714286,St. Galler Strom Basis EN DT < 50 MWh,11.443088571428571,0,11.443088571428571,0,0,11.443088571428571,1.76,2.3,24.773802857142858
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H1,Netztarif NN K DT,15.992946428571429,0,15.992946428571429,0,0,9.87544642857143,St. Galler Strom Basis EN DT < 50 MWh,13.018080357142857,0,13.018080357142857,0,0,13.018080357142857,0.7,2.3,32.011026785714286
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H2,Netztarif NN K DT,13.820857142857143,0,13.820857142857143,0,0,9.822857142857142,St. Galler Strom Basis EN DT < 50 MWh,12.949714285714286,0,12.949714285714286,0,0,12.949714285714286,1.76,2.3,30.830571428571428
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C2,Netztarif NN K DT,11.191,0,11.191,0,0,10.647,St. Galler Strom Basis EN DT < 50 MWh,14.0211,0,14.0211,0,0,14.0211,1.76,2.3,29.2721
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C6,Netztarif NN M <  3700 h,6.701088888888889,0,6.701088888888889,0,26640,4.639555555555556,St. Galler Strom Basis EN > 1000 MWh,10.821,0,10.821,0,0,10.821,1.76,2.3,21.58208888888889
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C3,Netztarif NN G > 100 MWh > 3000 h,11.25,0,11.25,0,4710,7.732,St. Galler Strom Basis EN > 50 MWh < 1000 MWh,11.710666666666667,0,11.710666666666667,0,0,11.710666666666667,0.7,2.3,25.96066666666667
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C3,Netztarif NN G > 100 MWh > 3000 h,11.25,0,11.25,0,4710,7.732,St. Galler Strom Basis EN > 50 MWh < 1000 MWh,11.710666666666667,0,11.710666666666667,0,0,11.710666666666667,1.76,2.3,27.020666666666667
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C5,Netztarif NN M <  3700 h,7.013533333333333,0,7.013533333333333,0,9990,4.618933333333334,St. Galler Strom Basis EN > 50 MWh < 1000 MWh,11.386533333333333,0,11.386533333333333,0,0,11.386533333333333,0.2,2.3,20.900066666666667
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H4,Netztarif NN K DT,12.175238095238095,0,12.175238095238095,0,0,9.851904761904763,St. Galler Strom Basis EN DT < 50 MWh,12.98747619047619,0,12.98747619047619,0,0,12.98747619047619,0.7,2.3,28.162714285714287
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H5,Netztarif NN K DT,10.765714285714285,0,10.765714285714285,0,0,9.279714285714286,St. Galler Strom Basis EN DT < 50 MWh,12.243628571428571,0,12.243628571428571,0,0,12.243628571428571,0.7,2.3,26.009342857142858
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C4,Netztarif NN G > 100 MWh > 3000 h,10.795,0,10.795,0,14130,7.6946,St. Galler Strom Basis EN > 50 MWh < 1000 MWh,11.386533333333333,0,11.386533333333333,0,0,11.386533333333333,1.76,2.3,26.241533333333333
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H2,Netztarif NN K DT,13.820857142857143,0,13.820857142857143,0,0,9.822857142857142,St. Galler Strom Basis EN DT < 50 MWh,12.949714285714286,0,12.949714285714286,0,0,12.949714285714286,0.7,2.3,29.77057142857143
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C6,Netztarif NN M <  3700 h,6.701088888888889,0,6.701088888888889,0,26640,4.639555555555556,St. Galler Strom Basis EN > 1000 MWh,10.821,0,10.821,0,0,10.821,0.2,2.3,20.022088888888888
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H3,Netztarif NN K DT,11.513809523809524,0,11.513809523809524,0,0,9.19047619047619,St. Galler Strom Basis EN DT < 50 MWh,12.127619047619048,0,12.127619047619048,0,0,12.127619047619048,0.7,2.3,26.64142857142857
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C4,Netztarif NN G > 100 MWh > 3000 h,10.795,0,10.795,0,14130,7.6946,St. Galler Strom Basis EN > 50 MWh < 1000 MWh,11.386533333333333,0,11.386533333333333,0,0,11.386533333333333,0.7,2.3,25.181533333333334
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,H7,Netztarif NN K DT,10.425054945054946,0,10.425054945054946,0,0,9.47043956043956,St. Galler Strom Basis EN DT < 50 MWh,12.49157142857143,0,12.49157142857143,0,0,12.49157142857143,0.7,2.3,25.916626373626375
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C1,Netztarif NN K DT,12.104375,0,12.104375,0,0,10.696875,St. Galler Strom Basis EN DT < 50 MWh,14.0859375,0,14.0859375,0,0,14.0859375,0.7,2.3,29.1903125
2025,CHE-175.038.369,St.Galler Stadtwerke,standard,C1,Netztarif NN K DT,12.104375,0,12.104375,0,0,10.696875,St. Galler Strom Basis EN DT < 50 MWh,14.0859375,0,14.0859375,0,0,14.0859375,1.76,2.3,30.2503125
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,C6,Hochspannungstarif für Industrie HST25,6.2454777777777775,0,6.2454777777777775,0,43200,2.5214777777777777,Hochspannungstarif für Industrie HST25,14.063377777777777,0,14.063377777777777,0,0,14.063377777777777,0.2,2.3,22.808855555555557
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,H2,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),21.377142857142857,0,21.377142857142857,0,0,15.557142857142857,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),17.39542857142857,0,17.39542857142857,0,0,17.39542857142857,0.7,2.3,41.77257142857143
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,H8,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),18.060099206349207,0,18.060099206349207,0,0,15.600099206349206,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),17.440103174603173,0,17.440103174603173,0,0,17.440103174603173,0.7,2.3,38.50020238095238
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,C2,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),17.604583333333334,0,17.604583333333334,0,0,16.404583333333335,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),18.276766666666667,0,18.276766666666667,0,0,18.276766666666667,0.7,2.3,38.88135
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,H5,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),17.608609523809523,0,17.608609523809523,0,0,15.148609523809524,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),17.027714285714286,0,17.027714285714286,0,0,17.027714285714286,0.7,2.3,37.63632380952381
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,H6,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),16.06507142857143,0,16.06507142857143,0,0,14.781071428571428,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),16.588314285714286,0,16.588314285714286,0,0,16.588314285714286,0.7,2.3,35.65338571428571
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,C7,Hochspannungstarif für Industrie HST25,5.575388355555556,0,5.575388355555556,0,176040,2.4353883555555558,Hochspannungstarif für Industrie HST25,13.866601955555556,0,13.866601955555556,0,0,13.866601955555556,0.25,2.3,21.99199031111111
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,C1,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),18.79484375,0,18.79484375,0,0,16.43984375,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),18.3134375,0,18.3134375,0,0,18.3134375,0.7,2.3,40.10828125
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,H1,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),24.23342261904762,0,24.23342261904762,0,0,15.578422619047618,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),17.417559523809523,0,17.417559523809523,0,0,17.417559523809523,0.7,2.3,44.650982142857146
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,H4,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),19.18,0,19.18,0,0,15.6,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),17.44,0,17.44,0,0,17.44,0.7,2.3,39.62
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,C4,03,12.844,0,12.844,0,16200,8.704,03,15.434,0,15.434,0,0,15.434,0.7,2.3,31.278
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,H3,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),18.71174603174603,0,18.71174603174603,0,0,15.131746031746031,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),16.95301587301587,0,16.95301587301587,0,0,16.95301587301587,0.7,2.3,38.6647619047619
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,H7,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),17.102664835164834,0,17.102664835164834,0,0,15.353434065934065,Tarif für Haushalt und Kleingewerbe (NST 25/01+02),17.18357142857143,0,17.18357142857143,0,0,17.18357142857143,0.7,2.3,37.286236263736264
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,C5,Hochspannungstarif für Industrie HST25,6.753,0,6.753,0,16200,2.541,Hochspannungstarif für Industrie HST25,14.108,0,14.108,0,0,14.108,0.2,2.3,23.361
2025,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",standard,C3,03,13.577333333333334,0,13.577333333333334,0,5400,8.797333333333333,03,15.644,0,15.644,0,0,15.644,0.7,2.3,32.221333333333334
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,C1,Haushalt,12.98,0,12.98,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,1,2.3,36.58
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H3,Haushalt,14.146666666666667,0,14.146666666666667,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,1,2.3,37.74666666666667
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H6,Haushalt,11.96,0,11.96,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,0,2.3,34.56
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H8,Haushalt,13.08,0,13.08,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,1,2.3,36.68
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H4,Haushalt,14.146666666666667,0,14.146666666666667,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,0,2.3,36.74666666666667
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,C2,Haushalt,11.88,0,11.88,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,1,2.3,35.48
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,C3,Grosskunden,8.98,0,8.98,0,5580,4.4,Grosskunden,19.6,0,19.6,0,0,19.6,0,2.3,30.88
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H1,Haushalt,18.98,0,18.98,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,0,2.3,41.58
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H8,Haushalt,13.08,0,13.08,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,0,2.3,35.68
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,C4,Grosskunden,8.552,0,8.552,0,16740,4.4,Grosskunden,19.6,0,19.6,0,0,19.6,0,2.3,30.452
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H6,Haushalt,11.96,0,11.96,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,1,2.3,35.56
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H5,Haushalt,13.08,0,13.08,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,0,2.3,35.68
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H2,Haushalt,16.28,0,16.28,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,1,2.3,39.88
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,C3,Grosskunden,8.98,0,8.98,0,5580,4.4,Grosskunden,19.6,0,19.6,0,0,19.6,1,2.3,31.88
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H5,Haushalt,13.08,0,13.08,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,1,2.3,36.68
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H4,Haushalt,14.146666666666667,0,14.146666666666667,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,1,2.3,37.74666666666667
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H1,Haushalt,18.98,0,18.98,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,1,2.3,42.58
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H7,Haushalt,12.403076923076924,0,12.403076923076924,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,1,2.3,36.003076923076925
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,C1,Haushalt,12.98,0,12.98,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,0,2.3,35.58
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,C2,Haushalt,11.88,0,11.88,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,0,2.3,34.48
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H7,Haushalt,12.403076923076924,0,12.403076923076924,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,0,2.3,35.003076923076925
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H2,Haushalt,16.28,0,16.28,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,0,2.3,38.88
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,C4,Grosskunden,8.552,0,8.552,0,16740,4.4,Grosskunden,19.6,0,19.6,0,0,19.6,1,2.3,31.452
2025,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",standard,H3,Haushalt,14.146666666666667,0,14.146666666666667,0,0,10.7,Haushalt,20.3,0,20.3,0,0,20.3,0,2.3,36.74666666666667
2025,CHE-100.417.033,"Politische Gemeinde Eggersriet, Elektra",standard,C6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,CHE-100.417.033,"Politische Gemeinde Eggersriet, Elektra",standard,H4,Haushalt,14.413333333333334,0,14.413333333333334,0,0,9.9,Haushalt,13.1,0,13.1,0,0,13.1,0.6,2.3,30.413333333333334
2025,CHE-100.417.033,"Politische Gemeinde Eggersriet, Elektra",standard,C5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,CHE-100.417.033,"Politische Gemeinde Eggersriet, Elektra",standard,H1,Haushalt,21.18,0,21.18,0,0,9.9,Haushalt,13.1,0,13.1,0,0,13.1,0.6,2.3,37.18
2025,CHE-100.417.033,"Politische Gemeinde Eggersriet, Elektra",standard,H5,Haushalt,12.92,0,12.92,0,0,9.9,Haushalt,13.1,0,13.1,0,0,13.1,0.6,2.3,28.92
2025,CHE-100.417.033,"Politische Gemeinde Eggersriet, Elektra",standard,C2,Haushalt,11.24,0,11.24,0,0,9.9,Haushalt,13.1,0,13.1,0,0,13.1,0.6,2.3,27.24
2025,CHE-100.417.033,"Politische Gemeinde Eggersriet, Elektra",standard,C4,Grosskunden,10.6336,0,10.6336,0,17100,6.4,Grosskunden,13.1,0,13.1,0,0,13.1,0.6,2.3,26.6336
