operator,website,municipalityNumber,municipalityName,operatorAddress,operatorPostalCode,canton
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3407,Oberuzwil,"Vadianstrasse, St. Gallen",9000,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3407,Oberuzwil,"Vadianstrasse, St. Gallen",9000,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3407,Oberuzwil,"Vadianstrasse, St. Gallen",9000,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3407,Oberuzwil,"Vadianstrasse, St. Gallen",9000,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3408,Uzwil,"Vadianstrasse, St. Gallen",9000,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3408,Uzwil,"Vadianstrasse, St. Gallen",9000,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3408,Uzwil,"Vadianstrasse, St. Gallen",9000,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3408,Uzwil,"Vadianstrasse, St. Gallen",9000,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3408,Uzwil,"Vadianstrasse, St. Gallen",9000,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3408,Uzwil,"Vadianstrasse, St. Gallen",9000,SG
"Elektra Niederbüren, Stromversorgung",www.niederbueren.ch,3422,Niederbüren,"Gossauerstrasse, Niederbüren",9246,SG
"Elektra Niederbüren, Stromversorgung",www.niederbueren.ch,3422,Niederbüren,"Gossauerstrasse, Niederbüren",9246,SG
"Elektra Niederbüren, Stromversorgung",www.niederbueren.ch,3422,Niederbüren,"Gossauerstrasse, Niederbüren",9246,SG
Technische Gemeindebetriebe Bischofszell,www.tgb.swiss,3422,Niederbüren,"Hofplatz, Bischofszell",9220,SG
Technische Gemeindebetriebe Bischofszell,www.tgb.swiss,3422,Niederbüren,"Hofplatz, Bischofszell",9220,SG
Technische Gemeindebetriebe Bischofszell,www.tgb.swiss,3422,Niederbüren,"Hofplatz, Bischofszell",9220,SG
"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",www.niederhelfenschwil.ch,3423,Niederhelfenschwil,"Oberdorf , Niederhelfenschwil",9527,SG
"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",www.niederhelfenschwil.ch,3423,Niederhelfenschwil,"Oberdorf , Niederhelfenschwil",9527,SG
"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",www.niederhelfenschwil.ch,3423,Niederhelfenschwil,"Oberdorf , Niederhelfenschwil",9527,SG
"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",www.niederhelfenschwil.ch,3423,Niederhelfenschwil,"Oberdorf , Niederhelfenschwil",9527,SG
"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",www.niederhelfenschwil.ch,3423,Niederhelfenschwil,"Oberdorf , Niederhelfenschwil",9527,SG
"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",www.niederhelfenschwil.ch,3423,Niederhelfenschwil,"Oberdorf , Niederhelfenschwil",9527,SG
"Gemeinde Oberbüren, Elektra / Stromversorgung",,3424,Oberbüren,"Unterdorf, Oberbüren",9245,SG
"Gemeinde Oberbüren, Elektra / Stromversorgung",,3424,Oberbüren,"Unterdorf, Oberbüren",9245,SG
"Gemeinde Oberbüren, Elektra / Stromversorgung",,3424,Oberbüren,"Unterdorf, Oberbüren",9245,SG
"Gemeinde Oberbüren, Elektra / Stromversorgung",,3424,Oberbüren,"Unterdorf, Oberbüren",9245,SG
"Politische Gemeinde Zuzwil, Elektrizitätswerk",www.zuzwil.ch,3426,Zuzwil (SG),"Hinterdorfstrasse, Zuzwil SG",9524,SG
"Politische Gemeinde Zuzwil, Elektrizitätswerk",www.zuzwil.ch,3426,Zuzwil (SG),"Hinterdorfstrasse, Zuzwil SG",9524,SG
"Politische Gemeinde Zuzwil, Elektrizitätswerk",www.zuzwil.ch,3426,Zuzwil (SG),"Hinterdorfstrasse, Zuzwil SG",9524,SG
"Politische Gemeinde Zuzwil, Elektrizitätswerk",www.zuzwil.ch,3426,Zuzwil (SG),"Hinterdorfstrasse, Zuzwil SG",9524,SG
Technische Betriebe Wil,www.tb-wil.ch,3427,Wil (SG),"Speerstrasse, Wil SG",9500,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3427,Wil (SG),"Vadianstrasse, St. Gallen",9000,SG
Dorfkorporation Bronschhofen Strom und Wasser,www.dk-bronschhofen.ch,3427,Wil (SG),"Hauptstrasse, Bronschhofen",9552,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3427,Wil (SG),"Vadianstrasse, St. Gallen",9000,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3427,Wil (SG),"Vadianstrasse, St. Gallen",9000,SG
Dorfkorporation Bronschhofen Strom und Wasser,www.dk-bronschhofen.ch,3427,Wil (SG),"Hauptstrasse, Bronschhofen",9552,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3427,Wil (SG),"Vadianstrasse, St. Gallen",9000,SG
Technische Betriebe Wil,www.tb-wil.ch,3427,Wil (SG),"Speerstrasse, Wil SG",9500,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3427,Wil (SG),"Vadianstrasse, St. Gallen",9000,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3427,Wil (SG),"Vadianstrasse, St. Gallen",9000,SG
Dorfkorporation Bronschhofen Strom und Wasser,www.dk-bronschhofen.ch,3427,Wil (SG),"Hauptstrasse, Bronschhofen",9552,SG
St. Gallisch-Appenzellische Kraftwerke AG,www.sak.ch,3427,Wil (SG),"Vadianstrasse, St. Gallen",9000,SG
Dorfkorporation Bronschhofen Strom und Wasser,www.dk-bronschhofen.ch,3427,Wil (SG),"Hauptstrasse, Bronschhofen",9552,SG
Technische Betriebe Wil,www.tb-wil.ch,3427,Wil (SG),"Speerstrasse, Wil SG",9500,SG
Technische Betriebe Wil,www.tb-wil.ch,3427,Wil (SG),"Speerstrasse, Wil SG",9500,SG
Technische Betriebe Wil,www.tb-wil.ch,3427,Wil (SG),"Speerstrasse, Wil SG",9500,SG
Technische Betriebe Wil,www.tb-wil.ch,3427,Wil (SG),"Speerstrasse, Wil SG",9500,SG
Technische Betriebe Wil,www.tb-wil.ch,3427,Wil (SG),"Speerstrasse, Wil SG",9500,SG
Dorfkorporation Bronschhofen Strom und Wasser,www.dk-bronschhofen.ch,3427,Wil (SG),"Hauptstrasse, Bronschhofen",9552,SG
Dorfkorporation Bronschhofen Strom und Wasser,www.dk-bronschhofen.ch,3427,Wil (SG),"Hauptstrasse, Bronschhofen",9552,SG
Dorfkorporation Bronschhofen Strom und Wasser,www.dk-bronschhofen.ch,3427,Wil (SG),"Hauptstrasse, Bronschhofen",9552,SG
Elektra Andwil Stromversorgung,www.andwil.ch,3441,Andwil (SG),"Lätschenstrasse , Andwil",9204,SG
Elektra Andwil Stromversorgung,www.andwil.ch,3441,Andwil (SG),"Lätschenstrasse , Andwil",9204,SG
"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",www.gaiserwald.ch,3442,Gaiserwald,"Hauptstrasse , Abtwil",9030,SG
"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",www.gaiserwald.ch,3442,Gaiserwald,"Hauptstrasse , Abtwil",9030,SG
"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",www.gaiserwald.ch,3442,Gaiserwald,"Hauptstrasse , Abtwil",9030,SG
Stadtwerke Gossau,www.stadtgossau.ch,3443,Gossau (SG),"Bischofszellerstrasse, Gossau SG",9200,SG
Stadtwerke Gossau,www.stadtgossau.ch,3443,Gossau (SG),"Bischofszellerstrasse, Gossau SG",9200,SG
Stadtwerke Gossau,www.stadtgossau.ch,3443,Gossau (SG),"Bischofszellerstrasse, Gossau SG",9200,SG
Stadtwerke Gossau,www.stadtgossau.ch,3443,Gossau (SG),"Bischofszellerstrasse, Gossau SG",9200,SG
Stadtwerke Gossau,www.stadtgossau.ch,3443,Gossau (SG),"Bischofszellerstrasse, Gossau SG",9200,SG
"Elektra Niederbüren, Stromversorgung",www.niederbueren.ch,3443,Gossau (SG),"Gossauerstrasse, Niederbüren",9246,SG
"Elektra Niederbüren, Stromversorgung",www.niederbueren.ch,3443,Gossau (SG),"Gossauerstrasse, Niederbüren",9246,SG
"Elektra Niederbüren, Stromversorgung",www.niederbueren.ch,3443,Gossau (SG),"Gossauerstrasse, Niederbüren",9246,SG
"Elektra Niederbüren, Stromversorgung",www.niederbueren.ch,3443,Gossau (SG),"Gossauerstrasse, Niederbüren",9246,SG
Stadtwerke Gossau,www.stadtgossau.ch,3443,Gossau (SG),"Bischofszellerstrasse, Gossau SG",9200,SG
"Elektra Niederbüren, Stromversorgung",www.niederbueren.ch,3443,Gossau (SG),"Gossauerstrasse, Niederbüren",9246,SG
"Elektra Niederbüren, Stromversorgung",www.niederbueren.ch,3443,Gossau (SG),"Gossauerstrasse, Niederbüren",9246,SG
"Politische Gemeinde Waldkirch, Abteilung Elektra",www.tbwaldkirch.ch,3444,Waldkirch,"Bernhardzellerstrasse, Waldkirch",9205,SG
"Politische Gemeinde Waldkirch, Abteilung Elektra",www.tbwaldkirch.ch,3444,Waldkirch,"Bernhardzellerstrasse, Waldkirch",9205,SG
"Politische Gemeinde Waldkirch, Abteilung Elektra",www.tbwaldkirch.ch,3444,Waldkirch,"Bernhardzellerstrasse, Waldkirch",9205,SG
"Politische Gemeinde Waldkirch, Abteilung Elektra",www.tbwaldkirch.ch,3444,Waldkirch,"Bernhardzellerstrasse, Waldkirch",9205,SG
"Politische Gemeinde Waldkirch, Abteilung Elektra",www.tbwaldkirch.ch,3444,Waldkirch,"Bernhardzellerstrasse, Waldkirch",9205,SG
"Politische Gemeinde Waldkirch, Abteilung Elektra",www.tbwaldkirch.ch,3444,Waldkirch,"Bernhardzellerstrasse, Waldkirch",9205,SG
"Politische Gemeinde Waldkirch, Abteilung Elektra",www.tbwaldkirch.ch,3444,Waldkirch,"Bernhardzellerstrasse, Waldkirch",9205,SG
"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",www.gaiserwald.ch,3444,Waldkirch,"Hauptstrasse , Abtwil",9030,SG
"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",www.gaiserwald.ch,3444,Waldkirch,"Hauptstrasse , Abtwil",9030,SG
"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",www.gaiserwald.ch,3444,Waldkirch,"Hauptstrasse , Abtwil",9030,SG
"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",www.gaiserwald.ch,3444,Waldkirch,"Hauptstrasse , Abtwil",9030,SG
"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",www.gaiserwald.ch,3444,Waldkirch,"Hauptstrasse , Abtwil",9030,SG
"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",www.gaiserwald.ch,3444,Waldkirch,"Hauptstrasse , Abtwil",9030,SG
"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",www.gaiserwald.ch,3444,Waldkirch,"Hauptstrasse , Abtwil",9030,SG
"Politische Gemeinde Vaz/Obervaz, Elektrizitätswerk / -Versorgung",www.vazobervaz.ch,3506,Vaz/Obervaz,"Plam , Lenzerheide",7078,GR
"Politische Gemeinde Vaz/Obervaz, Elektrizitätswerk / -Versorgung",www.vazobervaz.ch,3506,Vaz/Obervaz,"Plam , Lenzerheide",7078,GR
"Politische Gemeinde Vaz/Obervaz, Elektrizitätswerk / -Versorgung",www.vazobervaz.ch,3506,Vaz/Obervaz,"Plam , Lenzerheide",7078,GR
"Politische Gemeinde Vaz/Obervaz, Elektrizitätswerk / -Versorgung",www.vazobervaz.ch,3506,Vaz/Obervaz,"Plam , Lenzerheide",7078,GR
"Politische Gemeinde Vaz/Obervaz, Elektrizitätswerk / -Versorgung",www.vazobervaz.ch,3506,Vaz/Obervaz,"Plam , Lenzerheide",7078,GR
"Gemeinde Schmitten, Stromversorgung",,3514,Schmitten (GR),"Landwasserstrasse, Schmitten (Albula)",7493,GR
Albula Netz AG,,3514,Schmitten (GR),"Am Wasser, Filisur",7477,GR
Gemeinde Albula/Alvra,,3542,Albula/Alvra,"Veia Baselgia, Tiefencastel",7450,GR
Gemeinde Albula/Alvra,,3542,Albula/Alvra,"Veia Baselgia, Tiefencastel",7450,GR
Gemeinde Albula/Alvra,,3542,Albula/Alvra,"Veia Baselgia, Tiefencastel",7450,GR
Gemeinde Albula/Alvra,,3542,Albula/Alvra,"Veia Baselgia, Tiefencastel",7450,GR
Gemeinde Albula/Alvra,,3542,Albula/Alvra,"Veia Baselgia, Tiefencastel",7450,GR
Gemeinde Albula/Alvra,,3542,Albula/Alvra,"Veia Baselgia, Tiefencastel",7450,GR
Gemeinde Albula/Alvra,,3542,Albula/Alvra,"Veia Baselgia, Tiefencastel",7450,GR
Gemeinde Albula/Alvra,,3542,Albula/Alvra,"Veia Baselgia, Tiefencastel",7450,GR
Albula Netz AG,,3542,Albula/Alvra,"Am Wasser, Filisur",7477,GR
Albula Netz AG,,3542,Albula/Alvra,"Am Wasser, Filisur",7477,GR
Albula Netz AG,,3542,Albula/Alvra,"Am Wasser, Filisur",7477,GR
Albula Netz AG,,3542,Albula/Alvra,"Am Wasser, Filisur",7477,GR
Albula Netz AG,,3542,Albula/Alvra,"Am Wasser, Filisur",7477,GR
Albula Netz AG,,3542,Albula/Alvra,"Am Wasser, Filisur",7477,GR
Albula Netz AG,,3542,Albula/Alvra,"Am Wasser, Filisur",7477,GR
Albula Netz AG,,3542,Albula/Alvra,"Am Wasser, Filisur",7477,GR
"Gemeinde Surses, Elektrizitätsversorgung",,3543,Surses,"Sumvei, Tinizong",7453,GR
"Gemeinde Surses, Elektrizitätsversorgung",,3543,Surses,"Sumvei, Tinizong",7453,GR
"Gemeinde Surses, Elektrizitätsversorgung",,3543,Surses,"Sumvei, Tinizong",7453,GR
"Gemeinde Surses, Elektrizitätsversorgung",,3543,Surses,"Sumvei, Tinizong",7453,GR
"Gemeinde Surses, Elektrizitätsversorgung",,3543,Surses,"Sumvei, Tinizong",7453,GR
"Gemeinde Surses, Elektrizitätsversorgung",,3543,Surses,"Sumvei, Tinizong",7453,GR
"Gemeinde Surses, Elektrizitätsversorgung",,3543,Surses,"Sumvei, Tinizong",7453,GR
"Gemeinde Surses, Elektrizitätsversorgung",,3543,Surses,"Sumvei, Tinizong",7453,GR
"Gemeinde Surses, Elektrizitätsversorgung",,3543,Surses,"Sumvei, Tinizong",7453,GR
"Gemeinde Surses, Elektrizitätsversorgung",,3543,Surses,"Sumvei, Tinizong",7453,GR
Elektrizitätswerk der Gemeinde Bergün Filisur,,3544,Bergün Filisur,"Dorfstrasse, Filisur",7477,GR
Elektrizitätswerk der Gemeinde Bergün Filisur,,3544,Bergün Filisur,"Dorfstrasse, Filisur",7477,GR
Elektrizitätswerk der Gemeinde Bergün Filisur,,3544,Bergün Filisur,"Dorfstrasse, Filisur",7477,GR
Elektrizitätswerk der Gemeinde Bergün Filisur,,3544,Bergün Filisur,"Dorfstrasse, Filisur",7477,GR
Albula Netz AG,,3544,Bergün Filisur,"Am Wasser, Filisur",7477,GR
Albula Netz AG,,3544,Bergün Filisur,"Am Wasser, Filisur",7477,GR
Albula Netz AG,,3544,Bergün Filisur,"Am Wasser, Filisur",7477,GR
Albula Netz AG,,3544,Bergün Filisur,"Am Wasser, Filisur",7477,GR
"Comune di Brusio, Erogazione d'Energia Elettrica",http://www.brusio.ch/sottotitoliamministrazione/amministrazioneufficicomunali.htm#elettrica,3551,Brusio,"casa , Brusio",7743,GR
"Comune di Brusio, Erogazione d'Energia Elettrica",http://www.brusio.ch/sottotitoliamministrazione/amministrazioneufficicomunali.htm#elettrica,3551,Brusio,"casa , Brusio",7743,GR
"Comune di Brusio, Erogazione d'Energia Elettrica",http://www.brusio.ch/sottotitoliamministrazione/amministrazioneufficicomunali.htm#elettrica,3551,Brusio,"casa , Brusio",7743,GR
"Comune di Brusio, Erogazione d'Energia Elettrica",http://www.brusio.ch/sottotitoliamministrazione/amministrazioneufficicomunali.htm#elettrica,3551,Brusio,"casa , Brusio",7743,GR
"Comune di Poschiavo, Azienda elettrica",,3561,Poschiavo,"Via da Clalt, Poschiavo",7742,GR
"Comune di Poschiavo, Azienda elettrica",,3561,Poschiavo,"Via da Clalt, Poschiavo",7742,GR
"Comune di Poschiavo, Azienda elettrica",,3561,Poschiavo,"Via da Clalt, Poschiavo",7742,GR
"Comune di Poschiavo, Azienda elettrica",,3561,Poschiavo,"Via da Clalt, Poschiavo",7742,GR
"Comune di Poschiavo, Azienda elettrica",,3561,Poschiavo,"Via da Clalt, Poschiavo",7742,GR
"Comune di Poschiavo, Azienda elettrica",,3561,Poschiavo,"Via da Clalt, Poschiavo",7742,GR
Elektrizitätswerk Vals (EW Vals),www.vals.ch,3603,Vals,"Garlag, Vals",7132,GR
Elektrizitätswerk Vals (EW Vals),www.vals.ch,3603,Vals,"Garlag, Vals",7132,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Societad Ovra electrica Lumbrein,www.soel.ch,3618,Lumnezia,"Vigela, Lumbrein",7148,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3633,Fürstenau,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3633,Fürstenau,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3637,Rothenbrunnen,"Tramstrasse, Zürich",8050,GR
"Gemeinde Scharans, Elektrizitätswerk",www.scharans.ch,3638,Scharans,"Dorfplatz , Scharans",7412,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3661,Cazis,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3661,Cazis,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3661,Cazis,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3661,Cazis,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3661,Cazis,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3661,Cazis,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3661,Cazis,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3662,Flerden,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3663,Masein,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3663,Masein,"Tramstrasse, Zürich",8050,GR
"Gemeinde Thusis, Energieversorgung",,3668,Thusis,"Rathaus, Thusis",7430,GR
"Gemeinde Thusis, Energieversorgung",,3668,Thusis,"Rathaus, Thusis",7430,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3669,Tschappina,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3670,Urmein,"Tramstrasse, Zürich",8050,GR
"Gemeinde Safiental, Stromversorgung",,3672,Safiental,"Talstrasse, Safien Platz",7107,GR
"Gemeinde Safiental, Stromversorgung",,3672,Safiental,"Talstrasse, Safien Platz",7107,GR
"Gemeinde Safiental, Stromversorgung",,3672,Safiental,"Talstrasse, Safien Platz",7107,GR
"Gemeinde Safiental, Stromversorgung",,3672,Safiental,"Talstrasse, Safien Platz",7107,GR
"Gemeinde Safiental, Stromversorgung",,3672,Safiental,"Talstrasse, Safien Platz",7107,GR
"Gemeinde Safiental, Stromversorgung",,3672,Safiental,"Talstrasse, Safien Platz",7107,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3673,Domleschg,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3673,Domleschg,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3673,Domleschg,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3673,Domleschg,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3673,Domleschg,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3673,Domleschg,"Tramstrasse, Zürich",8050,GR
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,3673,Domleschg,"Tramstrasse, Zürich",8050,GR
"Gemeinde Andeer, Elektrizitätswesen",,3681,Avers,"Veia da Scola, Andeer",7440,GR
"Gemeinde Andeer, Elektrizitätswesen",,3681,Avers,"Veia da Scola, Andeer",7440,GR
"Gemeinde Andeer, Elektrizitätswesen",,3701,Andeer,"Veia da Scola, Andeer",7440,GR
"Gemeinde Andeer, Elektrizitätswesen",,3701,Andeer,"Veia da Scola, Andeer",7440,GR
"Gemeinde Andeer, Elektrizitätswesen",,3701,Andeer,"Veia da Scola, Andeer",7440,GR
"Gemeinde Andeer, Elektrizitätswesen",,3711,Rongellen,"Veia da Scola, Andeer",7440,GR
"Gemeinde Andeer, Elektrizitätswesen",,3712,Zillis-Reischen,"Veia da Scola, Andeer",7440,GR
"Gemeinde Andeer, Elektrizitätswesen",,3713,Ferrera,"Veia da Scola, Andeer",7440,GR
"Gemeinde Andeer, Elektrizitätswesen",,3713,Ferrera,"Veia da Scola, Andeer",7440,GR
Gemeinde Rheinwald Elektrizitätsversorgung,www.rheinwald.ch,3714,Rheinwald,"Oberdorf, Splügen",7435,GR
Gemeinde Rheinwald Elektrizitätsversorgung,www.rheinwald.ch,3714,Rheinwald,"Oberdorf, Splügen",7435,GR
Gemeinde Rheinwald Elektrizitätsversorgung,www.rheinwald.ch,3714,Rheinwald,"Oberdorf, Splügen",7435,GR
Gemeinde Rheinwald Elektrizitätsversorgung,www.rheinwald.ch,3714,Rheinwald,"Oberdorf, Splügen",7435,GR
"Gemeinde Andeer, Elektrizitätswesen",,3715,Muntogna da Schons,"Veia da Scola, Andeer",7440,GR
Rhiienergie AG (rhiienergie),www.rhiienergie.ch,3721,Bonaduz,"Energieweg, Tamins",7015,GR
Rhiienergie AG (rhiienergie),www.rhiienergie.ch,3722,Domat/Ems,"Energieweg, Tamins",7015,GR
Rhiienergie AG (rhiienergie),www.rhiienergie.ch,3723,Rhäzüns,"Energieweg, Tamins",7015,GR
Rhiienergie AG (rhiienergie),www.rhiienergie.ch,3731,Felsberg,"Energieweg, Tamins",7015,GR
Flims Trin Energie AG,www.ft-energie.ch,3732,Flims,"Via Davos Sulten, Flims Dorf",7017,GR
Flims Trin Energie AG,www.ft-energie.ch,3732,Flims,"Via Davos Sulten, Flims Dorf",7017,GR
Flims Trin Energie AG,www.ft-energie.ch,3732,Flims,"Via Davos Sulten, Flims Dorf",7017,GR
Rhiienergie AG (rhiienergie),www.rhiienergie.ch,3733,Tamins,"Energieweg, Tamins",7015,GR
Rhiienergie AG (rhiienergie),www.rhiienergie.ch,3733,Tamins,"Energieweg, Tamins",7015,GR
Flims Trin Energie AG,www.ft-energie.ch,3734,Trin,"Via Davos Sulten, Flims Dorf",7017,GR
Flims Trin Energie AG,www.ft-energie.ch,3734,Trin,"Via Davos Sulten, Flims Dorf",7017,GR
Flims Trin Energie AG,www.ft-energie.ch,3734,Trin,"Via Davos Sulten, Flims Dorf",7017,GR
Gemeinde Zernez,www.ee-energia-engiadina.ch,3746,Zernez,"Urtatsch, Zernez",7530,GR
Gemeinde Zernez,www.ee-energia-engiadina.ch,3746,Zernez,"Urtatsch, Zernez",7530,GR
Gemeinde Zernez,www.ee-energia-engiadina.ch,3746,Zernez,"Urtatsch, Zernez",7530,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3746,Zernez,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3746,Zernez,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3746,Zernez,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3746,Zernez,"Bagnera, Scuol",7550,GR
Gemeinde Zernez,www.ee-energia-engiadina.ch,3746,Zernez,"Urtatsch, Zernez",7530,GR
"Elektroinstallation, EW - Samnaun",www.ewsamnaun.ch,3752,Samnaun,"Kirchweg, Samnaun-Compatsch",7562,GR
"Elektroinstallation, EW - Samnaun",www.ewsamnaun.ch,3752,Samnaun,"Kirchweg, Samnaun-Compatsch",7562,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3762,Scuol,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3762,Scuol,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3762,Scuol,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3762,Scuol,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3762,Scuol,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3762,Scuol,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3762,Scuol,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3762,Scuol,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3764,Valsot,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3764,Valsot,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3764,Valsot,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3764,Valsot,"Bagnera, Scuol",7550,GR
EE Energia Engiadina,www.ee-energia-engiadina.ch,3764,Valsot,"Bagnera, Scuol",7550,GR
St. Moritz Energie,www.stmoritz-energie.ch,3782,Celerina/Schlarigna,"Via Signuria, St. Moritz",7500,GR
St. Moritz Energie,www.stmoritz-energie.ch,3782,Celerina/Schlarigna,"Via Signuria, St. Moritz",7500,GR
St. Moritz Energie,www.stmoritz-energie.ch,3782,Celerina/Schlarigna,"Via Signuria, St. Moritz",7500,GR
